,carName,carCompany,carAge,carGear,carPrice,carMile,carLocationCity,carLocationState,carColorEx,carColorIn,carAccident,carOwner,carUsage,currentTime,currentDay
17611,Ford Explorer,Ford,2020,XLT 4WD,"34,991","56,276",Jefferson City, MO,White,Black,0,1,Personal,00:12:52,"2021,11,02"
17612,Ford Explorer,Ford,2014,XLT FWD,"17,999","82,151",San Jose, CA,White,Black,0,2,Personal,00:12:52,"2021,11,02"
17613,GMC Terrain,GMC,2019,SLT FWD,"23,000","57,285",West Palm Beach, FL,Black,Black,0,1,Personal,00:12:52,"2021,11,02"
17614,Nissan Altima,Nissan,2020,2.5 S FWD,"19,749","58,981",Miami, FL,Silver,Black,1,1,Fleet,00:12:52,"2021,11,02"
17615,Jeep Cherokee,Jeep,2019,Trailhawk 4WD,"28,993","33,730",Garner, NC,Red,Black,0,2,Personal,00:12:52,"2021,11,02"
17616,Jeep Wrangler,Jeep,2018,Unlimited Sport S (JK),"37,277","16,625",Gallatin, TN,White,Black,0,1,Personal,00:12:55,"2021,11,02"
17617,Chevrolet Equinox,Chevrolet,2018,LT with 1LT AWD,"22,375","35,506",Greensboro, NC,Red,Black,0,1,Fleet,00:12:55,"2021,11,02"
17618,Jeep Wrangler,Jeep,2014,Unlimited Sahara,"25,985","101,317",Duluth, GA,Black,Black,1,2,Fleet,00:12:55,"2021,11,02"
17619,Nissan Sentra,Nissan,2018,SV CVT,"16,500","43,707",San Diego, CA,White,Black,0,1,Personal,00:12:55,"2021,11,02"
17620,Ram 1500,Ram,2014,"Sport Crew Cab 5'7"" Box 4WD","26,990","85,224",Lynnwood, WA,Silver,Black,0,Personal,Personal,00:12:55,"2021,11,02"
17621,Chevrolet Equinox,Chevrolet,2020,LT with 1LT FWD,"27,751","7,004",Cincinnati, OH,Black,Black,0,1,Personal,00:12:55,"2021,11,02"
17622,Ford Fusion,Ford,2013,SE FWD,"9,299","107,595",Eatontown, NJ,Gray,Black,2,2,Personal,00:12:55,"2021,11,02"
17623,Honda Accord,Honda,2016,EX-L Coupe I4 CVT,"19,427","51,947",Dallas, TX,Black,Unknown,0,1,Personal,00:12:55,"2021,11,02"
17624,Chevrolet Malibu,Chevrolet,2019,LT with 1LT,"22,964","7,222",Canandaigua, NY,White,Gray,0,1,Personal,00:12:55,"2021,11,02"
17625,Nissan Altima,Nissan,2017,2.5 SL,"14,985","75,777",Duluth, GA,Black,Black,1,2,Fleet,00:12:55,"2021,11,02"
17626,Jeep Wrangler,Jeep,2015,Unlimited Sport,"29,995","69,365",Tampa, FL,Gray,Black,0,4,Fleet,00:12:55,"2021,11,02"
17627,Toyota Corolla,Toyota,2020,LE CVT,"17,995","46,753",Elmsford, NY,Gray,Black,0,1,Fleet,00:12:55,"2021,11,02"
17628,Ford Escape,Ford,2018,S FWD,"19,000","29,200",Houston, TX,Blue,Black,0,1,Personal,00:12:55,"2021,11,02"
17629,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"33,995","40,710",Amherst, OH,Black,Gray,0,1,Personal,00:12:55,"2021,11,02"
17630,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"41,997","31,897",Delmar, MD,Black,Unknown,0,1,Personal,00:12:55,"2021,11,02"
17631,Jeep Wrangler,Jeep,2015,Unlimited Altitude,"26,498","107,570",Bakersfield, CA,Black,Black,0,3,Personal,00:12:55,"2021,11,02"
17632,Nissan Altima,Nissan,2016,2.5 S,"16,880","47,931",National City, CA,Red,Beige,1,2,Personal,00:12:55,"2021,11,02"
17633,Chevrolet Tahoe,Chevrolet,2017,Premier RWD,"39,500","82,584",Abilene, TX,White,Black,0,2,Personal,00:12:55,"2021,11,02"
17634,Jeep Grand Cherokee,Jeep,2018,Limited 4WD,"31,050","30,033",Hollis, NY,Gray,Black,0,1,Fleet,00:12:55,"2021,11,02"
17635,Toyota Corolla,Toyota,2020,LE CVT,"17,995","50,247",Mount Kisco, NY,Black,Black,0,1,Fleet,00:12:55,"2021,11,02"
17636,Ford F-150,Ford,2019,King Ranch SuperCrew 5.5' Box 4WD,"48,298","78,225",Texarkana, TX,White,Unknown,0,1,Personal,00:12:55,"2021,11,02"
17637,Toyota RAV4,Toyota,2018,LE AWD,"20,985","73,346",Duluth, GA,Silver,Unknown,0,1,Fleet,00:12:55,"2021,11,02"
17638,GMC Sierra 1500,GMC,2018,SLT Crew Cab Short Box 4WD,"43,627","61,476",Jacksonville, FL,White,Black,0,1,Personal,00:12:55,"2021,11,02"
17639,Toyota RAV4,Toyota,2018,XLE FWD,"22,981","85,325",San Antonio, TX,Silver,Gray,1,1,Personal,00:12:55,"2021,11,02"
17640,Nissan Rogue,Nissan,2018,S FWD,"14,994","79,404",Seffner, FL,Black,Black,0,1,Fleet,00:12:55,"2021,11,02"
17641,Jeep Grand Cherokee,Jeep,2019,Laredo E 4WD,"30,323","22,224",Auburn, NY,White,Black,0,1,Personal,00:12:55,"2021,11,02"
17642,Nissan Altima,Nissan,2015,2.5 SV,"11,750","97,613",Montclair, CA,Gray,Black,0,2,Fleet,00:12:55,"2021,11,02"
17643,Ford F-150,Ford,2018,XL Regular Cab 6.5' Box 4WD,"28,695","51,238",Forest Park, IL,Gray,Gray,0,2,Personal,00:12:55,"2021,11,02"
17644,Jeep Cherokee,Jeep,2019,Limited 4WD,"29,600","17,339",Pittsburgh, PA,Gray,Black,0,1,Fleet,00:12:55,"2021,11,02"
17645,Jeep Wrangler,Jeep,2016,Unlimited Sport,"30,895","77,201",El Paso, TX,White,Black,0,1,Personal,00:12:55,"2021,11,02"
17646,Ford Escape,Ford,2018,SE FWD,"20,991","46,950",San Diego, CA,White,Black,0,1,Personal,00:12:57,"2021,11,02"
17647,Ford Fusion,Ford,2017,SE FWD,"18,577","59,335",San Antonio, TX,White,Black,0,1,Personal,00:12:57,"2021,11,02"
17648,Honda Accord,Honda,2019,Sport 1.5T CVT,"28,972","22,187",Longview, TX,Blue,Black,0,1,Personal,00:12:57,"2021,11,02"
17649,Chevrolet Silverado 1500,Chevrolet,2016,LT Crew Cab Short Box 4WD,"33,955","59,432",Winston Salem, NC,White,Black,0,2,Personal,00:12:57,"2021,11,02"
17650,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"39,189","39,780",Charlotte, NC,Gray,Black,0,1,Personal,00:12:57,"2021,11,02"
17651,Nissan Rogue,Nissan,2018,SV AWD,"20,459","66,645",Kalamazoo, MI,Black,Black,0,1,Personal,00:12:57,"2021,11,02"
17652,Jeep Cherokee,Jeep,2019,Limited 4WD,"27,495","22,383",Lakewood, NJ,Black,Black,0,1,Personal,00:12:57,"2021,11,02"
17653,Honda Accord,Honda,2018,LX 1.5T CVT,"24,900","55,059",Clovis, CA,Gray,Unknown,0,2,Personal,00:12:57,"2021,11,02"
17654,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"41,672","15,586",Salisbury, NC,Gray,Gray,0,1,Personal,00:12:57,"2021,11,02"
17655,Ford Fusion,Ford,2018,SE FWD,"18,000","64,766",Santa Rosa, CA,Gray,Black,0,1,Personal,00:12:57,"2021,11,02"
17656,Audi allroad,Audi,2014,Premium Plus,"15,495","74,358",Plano, TX,Gray,Brown,1,4,Personal,00:12:57,"2021,11,02"
17657,Chevrolet Volt,Chevrolet,2018,LT,"19,984","25,649",Nevada, MO,Silver,Black,0,1,Fleet,00:12:57,"2021,11,02"
17658,Chevrolet Silverado 1500,Chevrolet,2020,LTZ Crew Cab Short Bed 4WD,"53,995","25,108",Pensacola, FL,White,Black,0,1,Personal,00:12:57,"2021,11,02"
17659,Nissan Sentra,Nissan,2019,SV CVT,"20,256","7,992",Wytheville, VA,Gray,Black,0,1,Personal,00:12:57,"2021,11,02"
17660,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"41,100","26,571",Boiling Springs, SC,Blue,Gray,0,3,Personal,00:12:57,"2021,11,02"
17661,Ford Explorer,Ford,2018,XLT FWD,"24,000","92,991",Elizabeth City, NC,White,Black,0,1,Personal,00:12:57,"2021,11,02"
17662,Ford Edge,Ford,2019,ST AWD,"35,400","28,356",Worthington, OH,Black,Black,0,2,Personal,00:12:57,"2021,11,02"
17663,Nissan Sentra,Nissan,2019,S CVT,"18,820","44,771",Corpus Christi, TX,Gray,Black,0,2,Personal,00:12:57,"2021,11,02"
17664,Nissan Altima,Nissan,2016,2.5 S,"12,500","94,993",Las Vegas, NV,Gray,Black,0,2,Personal,00:12:57,"2021,11,02"
17665,Ford Explorer,Ford,2018,XLT FWD,"29,998","20,116",San Antonio, TX,Silver,Black,0,1,Personal,00:12:57,"2021,11,02"
17666,Nissan Sentra,Nissan,2019,SV CVT,"16,832","30,335",Bronx, NY,Blue,Black,0,1,Personal,00:12:57,"2021,11,02"
17667,Ford F-150,Ford,2020,XLT SuperCrew 5.5' Box 4WD,"42,994","10,235",Raleigh, NC,Silver,Gray,0,1,Personal,00:12:57,"2021,11,02"
17668,Chevrolet Silverado 1500,Chevrolet,2019,RST Crew Cab Short Box 4WD,"41,898","47,274",West Palm Beach, FL,Black,Black,0,1,Personal,00:12:57,"2021,11,02"
17669,Honda Accord,Honda,2018,LX 1.5T CVT,"21,920","61,085",Lancaster, CA,Black,Black,1,1,Personal,00:12:57,"2021,11,02"
17670,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"29,485","37,196",Encino, CA,Gray,Black,0,2,Personal,00:12:57,"2021,11,02"
17671,Ford Escape,Ford,2017,SE FWD,"19,800","6,321",Tinley Park, IL,Silver,Black,0,1,Personal,00:12:57,"2021,11,02"
17672,Chevrolet Colorado,Chevrolet,2018,Work Truck Extended Cab Standard Box 2WD Manual,"18,898","62,722",West Palm Beach, FL,Silver,Black,1,1,Fleet,00:12:57,"2021,11,02"
17673,Ford F-150,Ford,2018,Lariat SuperCrew 5.5' Box 4WD,"47,988","26,565",Dover, PA,Gray,Black,0,1,Personal,00:12:57,"2021,11,02"
17674,Chevrolet Tahoe,Chevrolet,2018,Premier RWD,"43,992","82,019",Beaumont, TX,Black,Black,0,1,Personal,00:12:57,"2021,11,02"
17675,Chevrolet Tahoe,Chevrolet,2015,LT 4WD,"27,400","141,616",Savannah, GA,Black,Black,0,1,Personal,00:12:57,"2021,11,02"
17676,Ford Explorer,Ford,2018,Limited 4WD,"33,188","55,831",East Windsor, NJ,White,Black,0,1,Personal,00:13:00,"2021,11,02"
17677,Jeep Patriot,Jeep,2016,Sport 4WD,"8,900","85,740",Chicago, IL,Black,Gray,1,2,Personal,00:13:00,"2021,11,02"
17678,Ford Escape,Ford,2017,SE 4WD,"20,787","45,349",Carol Stream, IL,White,Black,1,1,Personal,00:13:00,"2021,11,02"
17679,Honda CR-V,Honda,2019,EX AWD,"29,999","10,345",Lima, OH,Gray,Black,0,Personal,Personal,00:13:00,"2021,11,02"
17680,Jeep Wrangler,Jeep,2018,Unlimited Sport S (JK),"34,000","41,232",Egg Harbor Township, NJ,Red,Black,0,1,Personal,00:13:00,"2021,11,02"
17681,Ford Edge,Ford,2019,SEL AWD,"23,995","60,186",Des Plaines, IL,Black,Black,0,2,Personal,00:13:00,"2021,11,02"
17682,Ford Fusion,Ford,2019,Titanium AWD,"19,823","90,047",Carrollton, TX,White,Brown,0,2,Personal,00:13:00,"2021,11,02"
17683,Chevrolet Silverado 2500HD,Chevrolet,2015,WT Double Cab Standard Box 4WD,"17,995","187,990",Arlington, TX,White,Black,0,1,Personal,00:13:00,"2021,11,02"
17684,Jeep Wrangler,Jeep,2017,Unlimited Sport,"32,950","58,873",El Cajon, CA,Black,Black,0,2,Personal,00:13:00,"2021,11,02"
17685,Chevrolet Silverado 1500,Chevrolet,2018,LT Z71 Crew Cab Short Box 4WD,"41,422","20,402",Watertown, NY,Black,Black,0,2,Personal,00:13:00,"2021,11,02"
17686,Ford Explorer,Ford,2018,XLT 4WD,"28,995","51,698",Stamford, CT,Red,Black,0,1,Personal,00:13:00,"2021,11,02"
17687,Chevrolet Silverado 1500,Chevrolet,2020,LT Double Cab Standard Bed 4WD,"35,900","27,042",Virginia Beach, VA,White,Unknown,0,1,Personal,00:13:00,"2021,11,02"
17688,Ford F-150,Ford,2018,Platinum SuperCrew 5.5' Box 4WD,"49,995","43,050",Portland, OR,Black,Unknown,0,1,Personal,00:13:00,"2021,11,02"
17689,Honda Accord,Honda,2018,Touring 1.5T CVT,"30,900","26,925",San Leandro, CA,Gray,Unknown,0,1,Personal,00:13:00,"2021,11,02"
17690,Volkswagen Tiguan,Volkswagen,2018,SE 4MOTION,"22,680","59,636",San Jose, CA,White,Black,0,1,Personal,00:13:00,"2021,11,02"
17691,Chevrolet Silverado 1500,Chevrolet,2020,LT Trail Boss Crew Cab Short Bed 4WD,"52,000","12,279",Pawleys Island, SC,Red,Black,0,1,Personal,00:13:00,"2021,11,02"
17692,Honda Civic,Honda,2020,LX Sedan CVT,"24,200","35,857",San Luis Obispo, CA,Gray,Black,0,1,Personal,00:13:00,"2021,11,02"
17693,FIAT 500e,FIAT,2018,500e Hatchback,"14,089","12,909",Montclair, CA,Silver,Black,0,1,Personal,00:13:00,"2021,11,02"
17694,Toyota Corolla,Toyota,2012,LE Automatic,"6,995","170,498",Tigard, OR,White,Gray,0,2,Personal,00:13:00,"2021,11,02"
17695,Dodge Grand Caravan,Dodge,2019,GT,"23,700","56,210",Clarksville, TN,White,Black,0,1,Personal,00:13:00,"2021,11,02"
17696,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 4MATIC Sedan,"25,980","61,325",Freeport, NY,White,Black,0,2,Personal,00:13:00,"2021,11,02"
17697,Ford F-150,Ford,2020,XL SuperCrew 5.5' Box 4WD,"40,997","25,653",Columbus, TX,Black,Black,0,1,Personal,00:13:00,"2021,11,02"
17698,Ford F-150,Ford,2019,XLT SuperCrew 6.5' Box 4WD,"45,998","8,630",Columbia, SC,Gray,Gray,0,1,Personal,00:13:00,"2021,11,02"
17699,Chevrolet Malibu,Chevrolet,2019,LT with 1LT,"18,695","56,964",Quakertown, PA,Black,Black,0,2,Personal,00:13:00,"2021,11,02"
17700,Ram 1500,Ram,2018,"Big Horn Quad Cab 6'4"" Box 4WD","31,901","21,043",Lima, OH,Gray,Gray,0,2,Personal,00:13:00,"2021,11,02"
17701,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"39,995","18,693",White Bear Lake, MN,Blue,Black,0,1,Personal,00:13:00,"2021,11,02"
17702,Jeep Grand Cherokee,Jeep,2019,Limited RWD,"32,200","35,807",New Port Richey, FL,White,Black,0,2,Personal,00:13:00,"2021,11,02"
17703,Ford F-150,Ford,2017,XLT SuperCrew 5.5' Box 4WD,"39,998","32,271",Oroville, CA,Blue,Black,0,1,Fleet,00:13:00,"2021,11,02"
17704,Jeep Wrangler,Jeep,2019,Unlimited Sahara,"43,777","33,337",Summerville, SC,White,Black,0,2,Personal,00:13:00,"2021,11,02"
17705,INFINITI Q50,INFINITI,2018,3.0t LUXE AWD,"30,995","18,828",Maple Shade, NJ,Gray,Gray,0,1,Personal,00:13:00,"2021,11,02"
17706,Nissan Sentra,Nissan,2019,SV CVT,"14,500","46,784",Jacksonville, FL,Silver,Black,1,1,Personal,00:13:02,"2021,11,02"
17707,Honda Civic,Honda,2019,EX Hatchback CVT,"25,626","26,126",Corpus Christi, TX,Black,Black,0,1,Personal,00:13:02,"2021,11,02"
17708,Dodge Dart,Dodge,2015,SXT,"6,499","159,555",Hickory, NC,Black,Black,0,2,Personal,00:13:02,"2021,11,02"
17709,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"43,995","29,096",Butler, NJ,Black,Black,0,1,Fleet,00:13:02,"2021,11,02"
17710,Chevrolet Colorado,Chevrolet,2016,WT Extended Cab Standard Box 2WD Manual,"16,171","116,142",Pensacola, FL,White,Black,0,1,Personal,00:13:02,"2021,11,02"
17711,Ford Fusion,Ford,2017,SE FWD,"13,798","113,570",San Antonio, TX,Red,Black,0,1,Personal,00:13:02,"2021,11,02"
17712,Ford F-150,Ford,2010,XLT SuperCrew 5.5' Box 4WD,"11,035","199,510",Comanche, TX,White,Unknown,0,2,Fleet,00:13:02,"2021,11,02"
17713,Honda Accord,Honda,2018,Sport 1.5T CVT,"24,749","45,375",Alhambra, CA,Black,Black,0,1,Personal,00:13:02,"2021,11,02"
17714,Mercedes-Benz GLE,Mercedes-Benz,2018,GLE 350 SUV RWD,"42,784","20,557",Gainesville, FL,Gray,Brown,0,1,Personal,00:13:02,"2021,11,02"
17715,Ford Explorer,Ford,2018,XLT FWD,"28,989","23,640",Tampa, FL,White,Gray,0,1,Personal,00:13:02,"2021,11,02"
17716,Mazda CX-5,Mazda,2018,Grand Touring AWD,"25,968","55,678",York, PA,White,Black,0,1,Personal,00:13:02,"2021,11,02"
17717,Volkswagen Jetta,Volkswagen,2019,S Manual,"19,500","14,495",Naples, FL,White,Black,0,1,Personal,00:13:02,"2021,11,02"
17718,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","44,713","44,344",Canton, GA,Black,Black,0,1,Personal,00:13:02,"2021,11,02"
17719,Nissan Pathfinder,Nissan,2020,FWD SL,"27,801","51,033",Austin, TX,White,Black,0,1,Personal,00:13:02,"2021,11,02"
17720,Mercedes-Benz E-Class,Mercedes-Benz,2018,E 300 Sedan RWD,"38,507","41,456",Carrollton, TX,Black,Black,0,2,Personal,00:13:02,"2021,11,02"
17721,Ford Escape,Ford,2018,SE 4WD,"23,440","24,300",Angola, IN,White,Black,0,Personal,Personal,00:13:02,"2021,11,02"
17722,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"39,854","38,427",Columbus, OH,Red,Black,0,1,Personal,00:13:02,"2021,11,02"
17723,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","34,569","35,514",Tampa, FL,Black,Black,0,1,Fleet,00:13:02,"2021,11,02"
17724,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 4MATIC Sedan,"24,990","43,709",Jamaica, NY,White,Black,0,2,Personal,00:13:02,"2021,11,02"
17725,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"39,900","30,196",Raleigh, NC,Red,Gray,0,1,Personal,00:13:02,"2021,11,02"
17726,Nissan Rogue,Nissan,2018,SV AWD,"23,411","44,427",Columbus, OH,Black,Black,0,1,Personal,00:13:02,"2021,11,02"
17727,Ram 1500 Classic,Ram,2019,"Express Quad Cab 6'4"" Box 4WD","31,487","21,512",Oswego, NY,Gray,Black,0,1,Personal,00:13:02,"2021,11,02"
17728,Chevrolet Silverado 1500,Chevrolet,2018,WT Double Cab Standard Box 2WD,"28,995","42,600",Temecula, CA,White,Gray,0,1,Personal,00:13:02,"2021,11,02"
17729,Chevrolet Malibu,Chevrolet,2017,LT with 1LT,"20,972","33,351",Canton, GA,Silver,Gray,2,1,Personal,00:13:02,"2021,11,02"
17730,INFINITI QX60,INFINITI,2018,3.5 AWD,"28,890","35,638",Greatneck, NY,Gray,Gray,0,1,Personal,00:13:02,"2021,11,02"
17731,Honda Civic,Honda,2019,EX Hatchback CVT,"23,999","37,820",Pittsburg, CA,Gray,Unknown,0,2,Personal,00:13:02,"2021,11,02"
17732,Chevrolet Silverado 1500,Chevrolet,2019,LT Crew Cab Short Box 4WD,"43,998","37,122",Morgantown, PA,White,Unknown,0,1,Personal,00:13:02,"2021,11,02"
17733,Chevrolet Silverado 1500,Chevrolet,2020,Custom Crew Cab Short Bed 2WD,"36,995","30,299",San Antonio, TX,White,Black,0,1,Personal,00:13:02,"2021,11,02"
17734,Ford F-150,Ford,2017,XL SuperCrew 5.5' Box RWD,"30,473","37,850",Hawthorne, CA,Red,Gray,0,2,Fleet,00:13:02,"2021,11,02"
17735,Chevrolet Equinox,Chevrolet,2019,LT with 2FL FWD,"21,888","41,091",Clinton Township, MI,Gray,Black,0,1,Personal,00:13:02,"2021,11,02"
17736,Toyota Camry,Toyota,2019,LE Automatic,"23,189","42,670",Houston, TX,Gray,Black,0,1,Personal,00:13:05,"2021,11,02"
17737,Nissan Pathfinder,Nissan,2019,S FWD,"25,999","7,471",West Covina, CA,Black,Black,0,1,Personal,00:13:05,"2021,11,02"
17738,Ford Edge,Ford,2020,SEL FWD,"29,990","35,130",Starke, FL,Black,Black,0,1,Fleet,00:13:05,"2021,11,02"
17739,Ram 1500,Ram,2020,"Big Horn Quad Cab 6'4"" Box 4WD","38,450","20,337",Columbus, OH,Blue,Black,0,1,Personal,00:13:05,"2021,11,02"
17740,Ford F-150,Ford,2020,XLT SuperCrew 5.5' Box 4WD,"36,725","48,367",Littleton, CO,Black,Gray,0,2,Fleet,00:13:05,"2021,11,02"
17741,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","35,898","27,240",Clinton Township, MI,White,Black,0,1,Personal,00:13:05,"2021,11,02"
17742,Chevrolet Traverse,Chevrolet,2019,LT Cloth with 1LT FWD,"32,990","29,262",Blue Mound, TX,Black,Black,0,1,Personal,00:13:05,"2021,11,02"
17743,Jeep Cherokee,Jeep,2019,Limited 4WD,"27,995","54,886",Bensalem, PA,Black,Black,0,3,Fleet,00:13:05,"2021,11,02"
17744,Ford Escape,Ford,2018,SE FWD,"17,345","98,426",Columbia, TN,Red,Black,1,2,Fleet,00:13:05,"2021,11,02"
17745,INFINITI QX60,INFINITI,2018,3.5 FWD,"29,495","41,298",Coconut Creek, FL,White,Brown,0,1,Personal,00:13:05,"2021,11,02"
17746,INFINITI QX60,INFINITI,2018,3.5 FWD,"32,750","12,848",Coconut Creek, FL,White,Gray,0,1,Personal,00:13:05,"2021,11,02"
17747,Chevrolet Silverado 1500,Chevrolet,2018,LT Crew Cab Short Box 4WD,"39,990","40,015",Seymour, IN,White,Black,0,1,Personal,00:13:05,"2021,11,02"
17748,Volkswagen Jetta,Volkswagen,2019,S Manual,"20,000","18,899",San Diego, CA,Gray,Black,0,1,Personal,00:13:05,"2021,11,02"
17749,Chevrolet Tahoe,Chevrolet,2015,LS 4WD,"26,995","130,698",Abilene, TX,Black,Brown,0,3,Personal,00:13:05,"2021,11,02"
17750,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 43 AMG 4MATIC Coupe,"44,998","45,660",Delray Beach, FL,White,Gray,0,2,Personal,00:13:05,"2021,11,02"
17751,Chevrolet Silverado 1500,Chevrolet,2018,LT Crew Cab Short Box 2WD,"33,400","54,664",Ft. Lauderdale, FL,Black,Black,0,1,Personal,00:13:05,"2021,11,02"
17752,Jeep Compass,Jeep,2018,Latitude 4WD,"22,233","45,676",Shelby, NC,Silver,Gray,0,2,Fleet,00:13:05,"2021,11,02"
17753,Chevrolet Silverado 1500,Chevrolet,2020,LT Trail Boss Crew Cab Short Bed 4WD,"52,989","25,485",Cincinnati, OH,White,Black,0,1,Personal,00:13:05,"2021,11,02"
17754,Chevrolet Silverado 1500,Chevrolet,2019,LT Crew Cab Short Box 2WD,"42,500","26,507",San Diego, CA,White,Black,0,1,Personal,00:13:05,"2021,11,02"
17755,Hyundai Sonata,Hyundai,2015,Sport 2.4L,"12,990","107,656",Bedford, TX,Black,Gray,0,1,Personal,00:13:05,"2021,11,02"
17756,Jeep Cherokee,Jeep,2019,Limited FWD,"22,292","60,802",Folsom, CA,Red,Black,0,2,Personal,00:13:05,"2021,11,02"
17757,Chevrolet Silverado 1500,Chevrolet,2018,LT Crew Cab Standard Box 4WD,"37,983","45,801",Keene, NH,Gray,Black,0,1,Personal,00:13:05,"2021,11,02"
17758,Ford F-150,Ford,2015,Lariat SuperCrew 6.5' Box RWD,"26,500","133,918",Orlando, FL,Black,Black,2,3,Personal,00:13:05,"2021,11,02"
17759,Ford F-150,Ford,2015,XLT SuperCrew 5.5' Box 4WD,"24,975","115,284",Hudson Oaks, TX,White,Unknown,0,Personal,Personal,00:13:05,"2021,11,02"
17760,Subaru Ascent,Subaru,2020,Limited 7-Passenger,"40,700","12,517",Georgetown, TX,Black,Beige,0,1,Personal,00:13:05,"2021,11,02"
17761,Toyota Corolla,Toyota,2019,LE CVT,"18,988","34,264",Burlington, WA,Black,Black,0,1,Personal,00:13:05,"2021,11,02"
17762,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"38,990","32,851",Medford, NJ,Red,Gray,1,1,Personal,00:13:05,"2021,11,02"
17763,Chevrolet Equinox,Chevrolet,2018,LT with 1LT FWD,"22,800","27,209",Santa Rosa, CA,Gray,Black,1,1,Personal,00:13:05,"2021,11,02"
17764,Chevrolet Cruze,Chevrolet,2018,LT with 1SD Sedan Automatic,"19,995","24,952",New Braunfels, TX,White,Black,0,1,Personal,00:13:05,"2021,11,02"
17765,Chevrolet Silverado 1500,Chevrolet,2017,LT Crew Cab Short Box 2WD,"30,987","73,762",HARRISON, AR,White,Black,0,2,Personal,00:13:05,"2021,11,02"
17766,Chevrolet Equinox,Chevrolet,2018,Premier with 2LZ FWD,"16,999","97,936",Phoenix, AZ,Gray,Black,0,1,Fleet,00:13:07,"2021,11,02"
17767,Nissan Altima,Nissan,2018,2.5 SL,"20,995","57,955",Fresno, CA,Silver,Black,0,2,Personal,00:13:07,"2021,11,02"
17768,Ford Escape,Ford,2019,SEL AWD,"22,890","35,812",Morehead City, NC,Red,Unknown,0,2,Personal,00:13:07,"2021,11,02"
17769,Nissan Rogue,Nissan,2018,SV AWD,"21,465","10,663",Amityville, NY,Gray,Black,1,1,Personal,00:13:07,"2021,11,02"
17770,Nissan Rogue,Nissan,2018,SV AWD,"22,500","26,226",South Amboy, NJ,Green,Black,0,1,Personal,00:13:07,"2021,11,02"
17771,Honda CR-V,Honda,2018,EX-L FWD,"26,485","54,845",Savannah, GA,White,Beige,0,1,Personal,00:13:07,"2021,11,02"
17772,Chevrolet Tahoe,Chevrolet,2017,LS RWD,"33,999","75,977",Webster, TX,Black,Black,0,1,Personal,00:13:07,"2021,11,02"
17773,Ram 1500,Ram,2020,"Big Horn Crew Cab 5'7"" Box 2WD","40,950","20,589",Weslaco, TX,White,Black,0,1,Personal,00:13:07,"2021,11,02"
17774,Ford F-150,Ford,2019,Lariat SuperCrew 5.5' Box 4WD,"50,999","14,016",Tucson, AZ,Silver,Unknown,0,1,Fleet,00:13:07,"2021,11,02"
17775,Chevrolet Trax,Chevrolet,2019,LS FWD,"17,895","21,927",San Antonio, TX,Gray,Black,0,1,Personal,00:13:07,"2021,11,02"
17776,Nissan Murano,Nissan,2018,SV FWD,"20,995","65,214",Davie, FL,Black,Gray,0,2,Personal,00:13:07,"2021,11,02"
17777,Toyota RAV4,Toyota,2019,XLE Premium AWD,"34,981","27,569",Redwood City, CA,Black,Gray,0,2,Personal,00:13:07,"2021,11,02"
17778,Hyundai Santa Fe Sport,Hyundai,2017,Base 2.4L FWD,"19,996","44,258",Melbourne, FL,White,Gray,0,2,Personal,00:13:07,"2021,11,02"
17779,Ford F-150,Ford,2018,XL SuperCrew 5.5' Box 2WD,"31,999","51,115",Dallas, TX,White,Unknown,1,2,Personal,00:13:07,"2021,11,02"
17780,Honda Civic,Honda,2019,Sport Sedan CVT,"20,999","19,551",Auburn, NY,White,Unknown,0,1,Personal,00:13:07,"2021,11,02"
17781,GMC Sierra 1500,GMC,2018,SLT Crew Cab Short Box 4WD,"45,900","40,656",Greenville, SC,White,Brown,1,2,Personal,00:13:07,"2021,11,02"
17782,Ford F-150,Ford,2019,King Ranch SuperCrew 5.5' Box 4WD,"53,595","46,348",Morrow, GA,White,Beige,0,2,Personal,00:13:07,"2021,11,02"
17783,Ram 1500,Ram,2017,"Longhorn Crew Cab 5'7"" Box 4WD","38,898","57,950",Tacoma, WA,White,Black,0,1,Personal,00:13:07,"2021,11,02"
